System Thermodynamic Data:
index Pressure Temperature mass F phi H S V Cp dVdP*10^6 dVdT*10^6 fO2(absolute) fO2-(NNO) rhol rhos viscosity aH2O chisqr
40 250.00 882.70 100.015888 0.7858071542479822 0.098195 -1334046.000732 369.940390 356.312257 150.350215 -1310274.920392 330922.545516 -12.209 0.000 2.246274 0.066670 7.927 n/a n/a
22 1322.58 837.00 100.015877 0.8709994555300669 0.470032 -1342207.868549 348.735811 85.023666 163.425093 -32693.882990 76030.485253 -13.096 0.000 2.179815 0.286333 6.003 n/a n/a
26 862.90 825.00 100.016517 0.8628405427329198 0.352030 -1343675.393572 351.415405 111.332394 160.576951 -88404.321852 117860.088781 -13.342 0.000 2.201921 0.190161 6.812 n/a n/a
38 1169.35 795.00 100.016913 0.8683509636887683 0.450901 -1349040.622863 343.691718 87.720229 164.382514 -41029.243338 89527.870725 -13.979 0.000 2.195774 0.273364 6.609 n/a n/a
37 556.45 845.70 100.016344 0.8346149457682022 0.230413 -1339968.437683 358.439100 163.286915 155.738505 -238283.639270 169185.728409 -12.922 0.000 2.218705 0.131631 7.291 n/a n/a
27 709.68 834.20 100.016466 0.8595874602609057 0.297028 -1341836.752474 354.755888 131.003008 158.419410 -138473.321608 138766.569126 -13.153 0.000 2.209444 0.152496 7.025 n/a n/a
41 250.00 881.70 100.015900 0.7833104524967319 0.097949 -1334243.030015 369.770026 356.063524 150.310649 -1309532.214282 331144.332621 -12.227 0.000 2.246341 0.067476 7.941 n/a n/a
23 1322.58 834.00 100.015936 0.8710190699080010 0.471161 -1342699.452489 348.293271 84.791006 163.527724 -32519.957240 76164.348656 -13.157 0.000 2.180609 0.287688 6.030 n/a n/a
27 862.90 822.00 100.016581 0.8628620901262907 0.353081 -1344158.649745 350.975686 110.969815 160.674365 -88059.577859 118192.198625 -13.404 0.000 2.202595 0.191062 6.841 n/a n/a
33 1016.13 804.00 100.016831 0.8592686892511883 0.403028 -1347483.985208 346.457117 96.956865 162.831976 -58722.854259 103061.366257 -13.784 0.000 2.199318 0.243182 6.762 n/a n/a
26 403.23 872.50 100.016011 0.8429145023396178 0.169055 -1335114.484483 365.294361 223.685779 153.363005 -480000.897751 217113.275025 -12.401 0.000 2.229389 0.084527 7.432 n/a n/a
24 1322.58 831.00 100.015996 0.8710382704351741 0.472297 -1343191.350643 347.849257 84.558063 163.632251 -32345.231433 76298.539872 -13.218 0.000 2.181405 0.289059 6.057 n/a n/a
38 556.45 844.70 100.016359 0.8316331058452192 0.229730 -1340178.395202 358.251579 163.177048 155.715457 -238203.663897 169420.425985 -12.942 0.000 2.218839 0.133976 7.305 n/a n/a
42 250.00 880.70 100.015912 0.7808388167824845 0.097705 -1334439.495456 369.600004 355.813636 150.271467 -1308784.889816 331365.843701 -12.246 0.000 2.246410 0.068275 7.955 n/a n/a
28 709.68 834.10 100.016468 0.8595292820871342 0.297035 -1341853.699045 354.740613 130.989806 158.421088 -138459.945340 138781.099854 -13.155 0.000 2.209464 0.152576 7.026 n/a n/a
25 1322.58 828.00 100.016057 0.8710570416229695 0.473441 -1343683.568927 347.403755 84.324839 163.738701 -32169.689177 76433.015896 -13.280 0.000 2.182204 0.290445 6.085 n/a n/a
27 403.23 871.50 100.016023 0.8398739360551108 0.168544 -1335324.589172 365.111072 223.544930 153.325133 -479817.993023 217345.217884 -12.420 0.000 2.229484 0.086164 7.445 n/a n/a
34 1016.13 805.00 100.016813 0.8626169162088584 0.404380 -1347261.297924 346.663481 97.019434 162.818792 -58747.532927 102870.138313 -13.763 0.000 2.199088 0.237782 6.748 n/a n/a
39 1169.35 795.10 100.016911 0.8686832476916635 0.451051 -1349018.235005 343.712647 87.725676 164.380360 -41031.662539 89511.870850 -13.977 0.000 2.195748 0.272731 6.608 n/a n/a
43 250.00 879.70 100.015924 0.7783920118829427 0.097465 -1334635.403561 369.430319 355.562603 150.232667 -1308032.995306 331587.089994 -12.265 0.000 2.246479 0.069068 7.969 n/a n/a
28 862.90 819.00 100.016645 0.8628835363814767 0.354142 -1344642.210047 350.534493 110.606321 160.774206 -87713.688158 118528.662410 -13.467 0.000 2.203269 0.191975 6.871 n/a n/a
39 556.45 843.70 100.016373 0.8286773363433148 0.229055 -1340387.778657 358.064404 163.066338 155.692993 -238122.060766 169655.208402 -12.962 0.000 2.218974 0.136301 7.318 n/a n/a
28 403.23 870.50 100.016036 0.8368598161020022 0.168039 -1335534.075415 364.928164 223.403082 153.287758 -479632.541653 217577.068696 -12.439 0.000 2.229580 0.087789 7.459 n/a n/a
29 709.68 834.50 100.016460 0.8595853267061042 0.296939 -1341789.086857 354.798837 131.045747 158.412361 -138519.956614 138728.571987 -13.147 0.000 2.209382 0.152429 7.022 n/a n/a
26 1322.58 825.00 100.016119 0.8710753675409627 0.474591 -1344176.113362 346.956753 84.091335 163.847104 -31993.313658 76567.730752 -13.342 0.000 2.183004 0.291849 6.112 n/a n/a
35 1016.13 806.00 100.016795 0.8659027082795849 0.405699 -1347039.641432 346.868697 97.082539 162.805721 -58773.153285 102681.370262 -13.742 0.000 2.198858 0.232458 6.734 n/a n/a
30 709.68 834.20 100.016466 0.8595874602450853 0.297028 -1341836.752340 354.755888 131.003008 158.419410 -138473.321610 138766.569128 -13.153 0.000 2.209444 0.152496 7.025 n/a n/a
40 1169.35 795.00 100.016913 0.8683509635997957 0.450901 -1349040.622756 343.691718 87.720229 164.382514 -41029.243340 89527.870728 -13.979 0.000 2.195774 0.273364 6.609 n/a n/a
40 556.45 842.70 100.016388 0.8257477468180952 0.228388 -1340596.589422 357.877577 162.954784 155.671114 -238038.826549 169890.074932 -12.982 0.000 2.219109 0.138606 7.332 n/a n/a
29 403.23 869.50 100.016049 0.8338722604766067 0.167539 -1335742.944579 364.745636 223.260235 153.250880 -479444.538125 217808.825702 -12.458 0.000 2.229676 0.089400 7.473 n/a n/a
29 862.90 816.00 100.016697 0.8537278581514451 0.351015 -1345289.047172 349.942192 110.377852 160.784281 -87612.823444 119150.847526 -13.529 0.000 2.203865 0.204229 6.911 n/a n/a
31 709.68 834.20 100.016466 0.8595874603472626 0.297028 -1341836.753198 354.755888 131.003008 158.419410 -138473.321594 138766.569114 -13.153 0.000 2.209444 0.152496 7.025 n/a n/a
41 1169.35 795.40 100.016904 0.8686816880542180 0.450926 -1348968.794186 343.758815 87.752904 164.366693 -41054.397148 89491.466365 -13.971 0.000 2.195670 0.272588 6.605 n/a n/a
27 1322.58 822.00 100.016181 0.8710932318098963 0.475750 -1344668.990111 346.508237 83.857554 163.957488 -31816.087623 76702.635344 -13.404 0.000 2.183807 0.293268 6.140 n/a n/a
44 1475.81 900.00 100.014677 0.8729604159089985 0.479223 -1331892.579306 356.619067 84.401185 162.136052 -27836.889392 65270.154984 -11.890 0.000 2.158602 0.289069 5.298 n/a n/a
41 556.45 841.70 100.016403 0.8228444184669597 0.227728 -1340804.829293 357.691094 162.842385 155.649819 -237953.959449 170125.025801 -13.002 0.000 2.219245 0.140893 7.346 n/a n/a
32 709.68 833.20 100.016482 0.8566371301986264 0.296190 -1342048.712428 354.564629 130.912948 158.409195 -138426.747470 138986.810066 -13.174 0.000 2.209609 0.155622 7.038 n/a n/a
42 1169.35 795.10 100.016911 0.8686832476802183 0.451051 -1349018.234907 343.712647 87.725676 164.380360 -41031.662539 89511.870851 -13.977 0.000 2.195748 0.272731 6.608 n/a n/a
28 1322.58 819.00 100.016244 0.8711106175859448 0.476915 -1345162.205444 346.058193 83.623498 164.069882 -31637.993382 76837.677286 -13.467 0.000 2.184611 0.294705 6.168 n/a n/a
30 403.23 868.50 100.016062 0.8309113579882382 0.167045 -1335951.198442 364.563488 223.116387 153.214499 -479253.979455 218040.488167 -12.477 0.000 2.229773 0.090998 7.486 n/a n/a
42 556.45 840.70 100.016418 0.8199674058216315 0.227076 -1341012.500477 357.504956 162.729143 155.629110 -237867.459103 170360.062144 -13.022 0.000 2.219381 0.143159 7.359 n/a n/a
45 1475.81 897.00 100.014722 0.8729865789038054 0.480209 -1332380.175152 356.203530 84.199598 162.204132 -27704.261824 65359.390132 -11.945 0.000 2.159391 0.290252 5.322 n/a n/a
33 709.68 832.20 100.016498 0.8534456630944588 0.295259 -1342264.893622 354.369376 130.826888 158.396618 -138388.790836 139215.565241 -13.194 0.000 2.209772 0.158980 7.052 n/a n/a
36 1016.13 805.00 100.016813 0.8626169160914455 0.404380 -1347261.297777 346.663481 97.019434 162.818791 -58747.532931 102870.138318 -13.763 0.000 2.199088 0.237782 6.748 n/a n/a
43 1169.35 795.10 100.016911 0.8686832478028627 0.451051 -1349018.235946 343.712647 87.725676 164.380360 -41031.662532 89511.870837 -13.977 0.000 2.195748 0.272731 6.608 n/a n/a
29 1322.58 816.00 100.016308 0.8711275075444281 0.478089 -1345655.765687 345.606607 83.389169 164.184312 -31459.012795 76972.800733 -13.529 0.000 2.185418 0.296159 6.196 n/a n/a
31 403.23 867.50 100.016075 0.8279771700365472 0.166556 -1336158.839268 364.381719 222.971539 153.178614 -479060.865023 218272.056316 -12.496 0.000 2.229871 0.092583 7.500 n/a n/a
30 862.90 817.00 100.016680 0.8569714760678161 0.352145 -1345070.109466 350.142858 110.451427 160.782330 -87641.588546 118936.773753 -13.508 0.000 2.203667 0.199915 6.898 n/a n/a
37 1016.13 805.10 100.016812 0.8629529514542886 0.404516 -1347239.003311 346.684130 97.025662 162.817520 -58749.958588 102851.014921 -13.761 0.000 2.199065 0.237239 6.747 n/a n/a
32 403.23 866.50 100.016088 0.8250697322751519 0.166072 -1336365.869681 364.200327 222.825691 153.143224 -478865.196426 218503.531286 -12.515 0.000 2.229970 0.094154 7.514 n/a n/a
34 709.68 831.20 100.016513 0.8502778688832011 0.294337 -1342480.544243 354.174427 130.740122 158.384715 -138349.690927 139444.505862 -13.214 0.000 2.209935 0.162312 7.066 n/a n/a
46 1475.81 894.00 100.014767 0.8730125010045873 0.481201 -1332867.977100 355.786758 83.997822 162.273407 -27571.185726 65448.884609 -12.000 0.000 2.160182 0.291446 5.345 n/a n/a
43 556.45 839.70 100.016433 0.8171167383949239 0.226431 -1341219.605549 357.319160 162.615057 155.608986 -237779.326489 170595.185949 -13.042 0.000 2.219519 0.145407 7.373 n/a n/a
44 1169.35 794.10 100.016930 0.8652336227219282 0.449479 -1349244.333916 343.501190 87.672482 164.401304 -41009.292851 89675.544177 -13.999 0.000 2.196012 0.279266 6.622 n/a n/a
30 1322.58 813.00 100.016373 0.8711438838736882 0.479269 -1346149.677287 345.153464 83.154569 164.300807 -31279.127272 77107.946201 -13.593 0.000 2.186227 0.297630 6.225 n/a n/a
31 862.90 818.00 100.016663 0.8602379822596208 0.353285 -1344850.674751 350.343796 110.524387 160.781155 -87669.435771 118722.833767 -13.487 0.000 2.203470 0.195565 6.884 n/a n/a
47 1475.81 891.00 100.014813 0.8730381719108444 0.482198 -1333355.988832 355.368741 83.795861 162.343895 -27437.653705 65538.620562 -12.055 0.000 2.160974 0.292652 5.369 n/a n/a
31 1322.58 810.00 100.016438 0.8711597282669136 0.480458 -1346643.946819 344.698750 82.919700 164.419394 -31098.317761 77243.050382 -13.656 0.000 2.187038 0.299119 6.253 n/a n/a
45 1169.35 793.10 100.016949 0.8617903942541567 0.447909 -1349470.253764 343.289702 87.618988 164.423024 -40986.502512 89839.419153 -14.021 0.000 2.196277 0.285761 6.637 n/a n/a
35 709.68 830.20 100.016529 0.8471341951134802 0.293423 -1342695.660241 353.979788 130.652644 158.373491 -138309.432150 139673.620221 -13.235 0.000 2.210100 0.165617 7.079 n/a n/a
33 403.23 865.50 100.016101 0.8221890562163738 0.165594 -1336572.292655 364.019310 222.678844 153.108328 -478666.977334 218734.915070 -12.534 0.000 2.230069 0.095713 7.527 n/a n/a
38 1016.13 805.20 100.016810 0.8632892041745983 0.404652 -1347216.704202 346.704783 97.031884 162.816257 -58752.376636 102831.891513 -13.759 0.000 2.199042 0.236696 6.745 n/a n/a
32 1322.58 807.00 100.016505 0.8711750219002230 0.481654 -1347138.580920 344.242450 82.684567 164.540100 -30916.564752 77378.045953 -13.720 0.000 2.187852 0.300626 6.282 n/a n/a
48 1475.81 888.00 100.014860 0.8730635810213416 0.483201 -1333844.214046 354.949471 83.593715 162.415613 -27303.658201 65628.578997 -12.110 0.000 2.161768 0.293870 5.392 n/a n/a
44 556.45 838.70 100.016448 0.8142924223207121 0.225794 -1341426.147461 357.133704 162.500128 155.589446 -237689.563830 170830.400012 -13.062 0.000 2.219656 0.147635 7.386 n/a n/a
33 1322.58 804.00 100.016572 0.8711897454332084 0.482857 -1347633.586385 343.784550 82.449171 164.662950 -30733.848267 77512.861371 -13.784 0.000 2.188668 0.302152 6.311 n/a n/a
32 862.90 819.00 100.016645 0.8628835363542232 0.354142 -1344642.209817 350.534493 110.606321 160.774206 -87713.688161 118528.662413 -13.467 0.000 2.203269 0.191975 6.871 n/a n/a
39 1016.13 805.30 100.016808 0.8636256734362405 0.404788 -1347194.400460 346.725437 97.038101 162.815002 -58754.787092 102812.768120 -13.757 0.000 2.199019 0.236152 6.744 n/a n/a
46 1169.35 792.10 100.016968 0.8583695991571173 0.446352 -1349695.715145 343.078446 87.565020 164.445635 -40963.042191 90003.047663 -14.043 0.000 2.196544 0.292190 6.651 n/a n/a
34 1322.58 801.00 100.016640 0.8712038789849588 0.484068 -1348128.970065 343.325034 82.213517 164.787970 -30550.147864 77647.420669 -13.849 0.000 2.189486 0.303696 6.340 n/a n/a
34 403.23 864.50 100.016114 0.8193351309325221 0.165121 -1336778.111605 363.838666 222.531001 153.073924 -478466.213327 218966.210462 -12.554 0.000 2.230169 0.097259 7.541 n/a n/a
45 556.45 837.70 100.016463 0.8114944418515623 0.225165 -1341632.129471 356.948586 162.384359 155.570492 -237598.174513 171065.707889 -13.082 0.000 2.219795 0.149845 7.400 n/a n/a
36 709.68 829.20 100.016545 0.8440150434654549 0.292518 -1342910.238275 353.785460 130.564447 158.362950 -138268.000673 139902.898032 -13.255 0.000 2.210266 0.168894 7.093 n/a n/a
33 862.90 818.00 100.016663 0.8602379821706875 0.353285 -1344850.674645 350.343796 110.524387 160.781155 -87669.435774 118722.833771 -13.487 0.000 2.203470 0.195565 6.884 n/a n/a
40 1016.13 805.40 100.016806 0.8639623584495485 0.404924 -1347172.092111 346.746094 97.044313 162.813756 -58757.189972 102793.644767 -13.754 0.000 2.198996 0.235608 6.742 n/a n/a
49 1475.81 885.00 100.014907 0.8730887174322459 0.484209 -1334332.656496 354.528936 83.391385 162.488579 -27169.191483 65718.739713 -12.166 0.000 2.162564 0.295101 5.416 n/a n/a
35 1322.58 798.00 100.016710 0.8712174021273646 0.485287 -1348624.738918 342.863887 81.977608 164.915185 -30365.442629 77781.643240 -13.914 0.000 2.190307 0.305260 6.369 n/a n/a
46 556.45 836.70 100.016479 0.8087227608493089 0.224543 -1341837.555149 356.763804 162.267752 155.552122 -237505.163005 171301.113851 -13.102 0.000 2.219934 0.152035 7.414 n/a n/a
50 1475.81 882.00 100.014955 0.8731135699310748 0.485223 -1334821.320022 354.107128 83.188873 162.562812 -27034.245643 65809.081250 -12.222 0.000 2.163361 0.296344 5.440 n/a n/a
47 1169.35 791.10 100.016987 0.8549720710705526 0.444808 -1349920.707683 342.867434 87.510569 164.469143 -40938.898510 90166.401491 -14.065 0.000 2.196812 0.298553 6.666 n/a n/a
41 1016.13 805.50 100.016804 0.8642992583695401 0.405060 -1347149.779129 346.766753 97.050519 162.812518 -58759.585295 102774.521480 -13.752 0.000 2.198973 0.235063 6.741 n/a n/a
37 709.68 828.20 100.016561 0.8409207717409429 0.291622 -1343124.275756 353.591448 130.475527 158.353093 -138225.384346 140132.330374 -13.276 0.000 2.210432 0.172144 7.106 n/a n/a
51 1475.81 879.00 100.015004 0.8731381269874362 0.486243 -1335310.208528 353.684037 82.986179 162.638330 -26898.812595 65899.580827 -12.278 0.000 2.164160 0.297600 5.464 n/a n/a
34 862.90 818.10 100.016661 0.8605658675963269 0.353400 -1344828.704044 350.363905 110.531650 160.781080 -87672.170662 118701.447833 -13.485 0.000 2.203451 0.195128 6.882 n/a n/a
48 1169.35 790.10 100.017006 0.8515985761762072 0.443277 -1350145.222053 342.656673 87.455631 164.493550 -40914.059234 90329.454132 -14.087 0.000 2.197081 0.304849 6.680 n/a n/a
52 1475.81 876.00 100.015053 0.8731623767413988 0.487268 -1335799.325959 353.259652 82.783306 162.715151 -26762.884072 65990.214279 -12.334 0.000 2.164961 0.298868 5.489 n/a n/a
35 403.23 863.50 100.016127 0.8165079243159394 0.164654 -1336983.330085 363.658391 222.382163 153.040011 -478262.911797 219197.421022 -12.573 0.000 2.230270 0.098792 7.555 n/a n/a
38 709.68 827.20 100.016577 0.8378516956819353 0.290736 -1343337.770672 353.397753 130.385880 158.343925 -138181.572622 140361.909648 -13.296 0.000 2.210600 0.175366 7.120 n/a n/a
42 1016.13 805.60 100.016803 0.8646363724019427 0.405196 -1347127.461560 346.787415 97.056720 162.811289 -58761.973076 102755.398284 -13.750 0.000 2.198950 0.234518 6.740 n/a n/a
47 556.45 835.70 100.016494 0.8059773241984299 0.223928 -1342042.428321 356.579355 162.150308 155.534336 -237410.534769 171536.622845 -13.123 0.000 2.220074 0.154207 7.427 n/a n/a
36 1322.58 795.00 100.016780 0.8712302938748712 0.486514 -1349120.900014 342.401094 81.741447 165.044618 -30179.711186 77915.443614 -13.979 0.000 2.191130 0.306843 6.399 n/a n/a
35 862.90 818.20 100.016660 0.8608939749466922 0.353515 -1344806.728582 350.384016 110.538906 160.781012 -87674.896557 118680.063435 -13.483 0.000 2.203431 0.194690 6.881 n/a n/a
53 1475.81 873.00 100.015103 0.8731863069974065 0.488298 -1336288.676326 352.833964 82.580254 162.793293 -26626.451624 66080.955989 -12.391 0.000 2.165763 0.300150 5.513 n/a n/a
54 1475.81 870.00 100.015153 0.8732099052199932 0.489335 -1336778.263732 352.406962 82.377027 162.872774 -26489.506612 66171.778824 -12.448 0.000 2.166567 0.301445 5.538 n/a n/a
37 1322.58 792.00 100.016850 0.8712425326704023 0.487748 -1349617.460537 341.936637 81.505039 165.176293 -29992.931692 78048.731232 -14.045 0.000 2.191956 0.308445 6.429 n/a n/a
39 709.68 826.20 100.016593 0.8348080911034919 0.289859 -1343550.721742 353.204377 130.295501 158.335447 -138136.556472 140591.629510 -13.317 0.000 2.210768 0.178561 7.134 n/a n/a
48 556.45 834.70 100.016509 0.8032580591633599 0.223322 -1342246.753083 356.395235 162.032030 155.517134 -237314.296192 171772.240446 -13.143 0.000 2.220214 0.156360 7.441 n/a n/a
49 1169.35 789.10 100.017025 0.8482498150618577 0.441759 -1350369.249922 342.446174 87.400198 164.518862 -40888.513233 90492.180753 -14.109 0.000 2.197352 0.311078 6.695 n/a n/a
36 403.23 862.50 100.016141 0.8137073848888062 0.164193 -1337187.952170 363.478484 222.232333 153.006588 -478057.081765 219428.551006 -12.592 0.000 2.230371 0.100312 7.568 n/a n/a
38 1322.58 789.00 100.016922 0.8712540963714059 0.488991 -1350114.427746 341.470503 81.268389 165.310231 -29805.081846 78181.410203 -14.111 0.000 2.192785 0.310068 6.459 n/a n/a
37 403.23 861.50 100.016154 0.8109334427717837 0.163737 -1337391.981954 363.298942 222.081516 152.973652 -477848.733816 219659.605347 -12.612 0.000 2.230473 0.101819 7.582 n/a n/a
40 709.68 825.20 100.016609 0.8317901957874806 0.288991 -1343763.128328 353.011323 130.204387 158.327662 -138090.328306 140821.484820 -13.338 0.000 2.210937 0.181728 7.148 n/a n/a
50 1169.35 788.10 100.017044 0.8449264250930139 0.440256 -1350592.784250 342.235942 87.344265 164.545083 -40862.250432 90654.558130 -14.131 0.000 2.197624 0.317240 6.709 n/a n/a
55 1475.81 867.00 100.015204 0.8732331585151576 0.490377 -1337268.092299 351.978636 82.173624 162.953612 -26352.040211 66262.654060 -12.506 0.000 2.167374 0.302754 5.563 n/a n/a
36 862.90 818.30 100.016658 0.8612223035331432 0.353629 -1344784.748235 350.404130 110.546157 160.780953 -87677.613481 118658.680598 -13.481 0.000 2.203412 0.194253 6.880 n/a n/a
49 556.45 833.70 100.016525 0.8005648766564880 0.222723 -1342450.533723 356.211442 161.912922 155.500514 -237216.454512 172007.972824 -13.163 0.000 2.220355 0.158495 7.455 n/a n/a
38 403.23 860.50 100.016168 0.8081860113320974 0.163286 -1337595.423903 363.119760 221.929714 152.941202 -477637.879934 219890.589592 -12.631 0.000 2.230576 0.103314 7.596 n/a n/a
